rai_cityadjusted_total_2019_q3, geography_name, unique_id, rai_cityadjusted_total_2019_q2, rai_cityadjusted_total_2019_q1, rai_cityadjusted_total_2020_q1, rai_cityadjusted_total_2019_q4, rai_cityadjusted_total_2020_q3, state, rai_cityadjusted_total_2020_q2, rai_cityadjusted_total_2021_q2, rai_cityadjusted_total_2020_q4, rai_cityadjusted_total_2021_q1, city
144.2308,"6052",2017,130.7692,158.1886,131.6469,134.3519,150.5017,"WA",144.2308,115.3846,129.8077,115.3846,"Greater Perth"
null,"6041",2011,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6042",2012,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6043",2013,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
152.7149,"6044",2014,null,null,137.0192,null,null,"WA",144.2308,171.274,144.2308,null,"Rest of WA"
153.2452,"6054",2019,153.2452,144.2308,144.2308,150.8876,152.7149,"WA",156.1596,134.8651,146.2622,136.6397,"Greater Perth"
137.1705,"6055",2020,144.2308,140.1099,133.438,136.2179,140.3326,"WA",140.3326,120.7513,133.1361,125.8741,"Greater Perth"
169.0981,"6056",2021,166.2321,172.0648,166.2321,169.0981,167.4938,"WA",173.0769,148.3516,162.2596,153.8462,"Greater Perth"
null,"6090",2048,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
163.4615,"6050",2015,178.3217,175.1374,169.0981,181.6239,150.5017,"WA",162.2596,136.6397,179.0451,150.5017,"Greater Perth"
169.0981,"6051",2016,169.0981,166.2321,163.4615,173.5875,173.0769,"WA",179.0451,148.3516,152.7149,148.3516,"Greater Perth"
136.2179,"6100",2049,146.3835,148.6014,140.1099,140.1099,148.3516,"WA",159.7633,129.8077,145.2394,129.8077,"Greater Perth"
null,"6123",2064,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
136.2179,"6053",2018,136.2179,142.1405,140.1099,144.2308,133.1361,"WA",148.3516,129.8077,133.995,120.7513,"Greater Perth"
null,"6124",2065,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
140.1099,"6058",2023,144.2308,140.1099,144.2308,139.1162,149.4189,"WA",144.2308,131.4508,136.6397,134.8651,"Greater Perth"
158.1886,"6060",2025,163.4615,166.2321,153.2452,158.1886,157.3427,"WA",167.4938,136.6397,148.3516,136.6397,"Greater Perth"
null,"6125",2066,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
null,"6126",2067,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
150.8876,"6059",2024,144.2308,141.1179,141.1179,140.1099,152.7149,"WA",156.1596,126.6417,148.3516,133.1361,"Greater Perth"
140.1099,"6066",2031,140.1099,140.1099,140.1099,142.1405,136.6397,"WA",148.3516,125.1158,133.1361,129.8077,"Greater Perth"
158.1886,"6061",2026,163.4615,163.4615,153.2452,158.1886,162.2596,"WA",167.4938,136.6397,148.3516,144.2308,"Greater Perth"
null,"6067",2032,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
140.1099,"6062",2027,140.1099,140.1099,140.1099,144.2308,144.2308,"WA",148.3516,120.7513,136.6397,123.6264,"Greater Perth"
155.6777,"6063",2028,145.2991,153.2452,146.3835,148.6014,148.3516,"WA",144.2308,123.6264,138.4615,136.6397,"Greater Perth"
163.4615,"6064",2029,163.4615,163.4615,163.4615,163.4615,162.2596,"WA",167.4938,144.2308,148.3516,139.3908,"Greater Perth"
null,"6068",2033,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
140.1099,"6101",2050,147.4841,140.1099,144.2308,145.2991,144.2308,"WA",148.3516,122.8949,140.3326,133.995,"Greater Perth"
127.3726,"6065",2030,125.7396,125.7396,122.5962,122.5962,129.8077,"WA",136.6397,115.3846,122.1719,112.8763,"Greater Perth"
null,"6070",2035,null,104.3372,122.5962,122.5962,null,"WA",null,null,null,null,"Greater Perth"
163.4615,"6102",2051,158.1886,196.1538,163.4615,153.2452,170.2396,"WA",167.4938,148.3516,152.7149,144.2308,"Greater Perth"
null,"6071",2036,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
null,"6072",2037,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
null,"6073",2038,null,111.451,132.5364,null,null,"WA",136.6397,null,null,null,"Greater Perth"
null,"6074",2039,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
130.7692,"6076",2040,130.7692,132.5364,129.0486,129.0486,148.3516,"WA",144.2308,126.6417,129.8077,126.6417,"Greater Perth"
null,"6081",2044,null,107.7768,null,116.7582,null,"WA",123.6264,103.8462,null,null,"Greater Perth"
null,"6082",2045,null,null,129.0486,null,null,"WA",null,null,null,null,"Greater Perth"
null,"6083",2046,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
140.3326,"6084",2047,162.2596,140.3326,144.2308,148.3516,137.0192,"WA",144.2308,120.4565,123.1634,117.866,"Rest of WA"
144.2308,"6103",2052,148.6014,148.6014,140.1099,142.1405,140.3326,"WA",154.9943,129.8077,140.3326,131.4508,"Greater Perth"
146.3835,"6104",2053,140.1099,148.6014,140.1099,140.1099,148.3516,"WA",148.3516,126.6417,130.6241,129.8077,"Greater Perth"
null,"6106",2055,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
155.6777,"6105",2054,155.6777,155.6777,148.6014,153.2452,152.7149,"WA",157.3427,133.1361,148.3516,144.2308,"Greater Perth"
148.6014,"6107",2056,153.2452,153.2452,148.6014,153.2452,154.9943,"WA",162.2596,136.6397,148.3516,140.3326,"Greater Perth"
158.1886,"6108",2057,163.4615,153.2452,158.1886,153.2452,167.4938,"WA",162.2596,140.3326,148.3516,148.3516,"Greater Perth"
163.4615,"6110",2059,163.4615,163.4615,163.4615,163.4615,162.2596,"WA",173.0769,148.3516,153.8462,148.3516,"Greater Perth"
181.6239,"6111",2060,188.6095,181.6239,175.1374,188.6095,185.4396,"WA",185.4396,152.7149,173.0769,162.2596,"Greater Perth"
188.6095,"6109",2058,175.1374,181.6239,175.1374,175.1374,188.8112,"WA",173.0769,164.8352,173.0769,170.2396,"Greater Perth"
null,"6121",2062,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
116.7582,"6154",2075,122.5962,121.0826,111.451,116.7582,118.007,"WA",111.6625,99.85207,115.3846,110.4746,"Greater Perth"
140.1099,"6122",2063,136.2179,140.1099,136.2179,140.1099,142.255,"WA",148.3516,120.7513,129.9702,129.8077,"Greater Perth"
160.7818,"6147",2068,163.4615,160.7818,153.2452,163.4615,162.2596,"WA",162.2596,136.6397,148.3516,148.3516,"Greater Perth"
136.2179,"6148",2069,136.2179,140.1099,132.5364,136.2179,139.3908,"WA",148.3516,120.7513,128.2051,123.6264,"Greater Perth"
119.606,"6149",2070,113.3837,116.7582,116.7582,116.7582,118.6813,"WA",136.6397,100.8215,112.8763,107.0579,"Greater Perth"
233.5165,"6150",2071,225.9837,243.3671,226.2965,220.1996,137.5446,"WA",182.1862,207.6923,221.2317,230.0535,"Greater Perth"
140.1099,"6151",2072,140.1099,137.1705,140.1099,129.9032,129.8077,"WA",136.6397,119.3634,123.6264,123.6264,"Greater Perth"
144.2308,"6152",2073,140.1099,140.1099,136.2179,140.1099,136.6397,"WA",140.3326,123.6264,129.8077,126.6417,"Greater Perth"
null,"6161",2082,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
108.9744,"6153",2074,109.1029,108.9744,103.7851,115.3846,110.4746,"WA",115.3846,107.0579,99.85207,103.8462,"Greater Perth"
122.5962,"6155",2076,124.148,122.5962,116.7582,122.5962,126.6417,"WA",126.6417,108.7394,118.007,112.8763,"Greater Perth"
122.5962,"6162",2083,114.0429,114.0429,116.7582,112.7321,119.3634,"WA",129.8077,108.1731,99.85207,116.6811,"Greater Perth"
148.6014,"6163",2084,140.1099,148.6014,144.2308,141.1179,148.3516,"WA",148.3516,129.8077,136.6397,129.8077,"Greater Perth"
126.5509,"6156",2077,122.5962,122.5962,118.165,127.3726,122.1719,"WA",136.6397,112.8763,120.7513,111.6625,"Greater Perth"
null,"6165",2086,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
108.9744,"6166",2087,116.0674,132.5364,122.5962,120.3398,123.6264,"WA",128.2051,103.8462,115.3846,103.8462,"Greater Perth"
null,"6569",2269,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
136.2179,"6157",2078,140.1099,140.1099,136.2179,137.1705,140.3326,"WA",143.2361,118.007,129.8077,116.6811,"Greater Perth"
169.0981,"6168",2089,169.0981,175.1374,163.4615,166.2321,173.0769,"WA",173.0769,144.2308,157.3427,152.7149,"Greater Perth"
166.2321,"6169",2090,164.8352,163.4615,163.4615,158.1886,164.8352,"WA",173.0769,144.2308,156.6307,148.3516,"Greater Perth"
124.148,"6158",2079,134.3519,108.9744,116.7582,127.3726,112.8763,"WA",129.8077,94.40559,104.8951,119.3634,"Greater Perth"
129.0486,"6173",2094,136.2179,129.0486,129.0486,136.2179,131.4508,"WA",135.7466,115.3846,129.8077,120.7513,"Greater Perth"
98.07692,"6159",2080,81.73077,89.97883,81.73077,98.07692,104.8951,"WA",123.6264,86.53846,86.53846,79.88166,"Greater Perth"
116.7582,"6160",2081,122.5962,119.606,124.148,124.9388,123.6264,"WA",123.6264,115.3846,123.6264,114.1167,"Greater Perth"
132.5364,"6164",2085,132.5364,132.5364,129.0486,134.3519,133.995,"WA",140.3326,120.7513,129.8077,123.6264,"Greater Perth"
175.1374,"6167",2088,169.0981,175.1374,163.4615,169.0981,179.0451,"WA",179.0451,143.2361,162.2596,153.8462,"Greater Perth"
153.2452,"6170",2091,153.2452,153.2452,144.2308,144.2308,150.5017,"WA",157.3427,129.8077,144.2308,136.6397,"Greater Perth"
153.2452,"6174",2095,146.3835,148.6014,148.6014,153.2452,148.3516,"WA",157.3427,129.8077,148.3516,140.3326,"Greater Perth"
146.3835,"6171",2092,144.2308,144.2308,140.1099,140.1099,140.3326,"WA",148.3516,123.6264,136.6397,129.8077,"Greater Perth"
144.2308,"6172",2093,144.2308,148.6014,141.1179,143.178,147.2995,"WA",148.3516,128.2051,130.1135,131.4508,"Greater Perth"
129.0486,"6175",2096,140.1099,153.2452,140.1099,140.1099,142.255,"WA",138.4615,109.3117,136.6397,129.8077,"Greater Perth"
140.1099,"6176",2097,null,null,129.9032,144.2308,138.4615,"WA",129.8077,129.8077,null,null,"Greater Perth"
148.6014,"6180",2098,140.1099,144.2308,144.2308,144.2308,143.2361,"WA",150.5017,128.2051,136.6397,136.6397,"Greater Perth"
null,"6181",2099,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
null,"6182",2100,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
null,"6207",2101,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
163.4615,"6208",2102,153.2452,153.2452,155.6777,153.2452,164.8352,"WA",173.0769,144.2308,148.3516,148.3516,"Greater Perth"
null,"6209",2103,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
166.2321,"6210",2104,163.4615,163.4615,163.4615,163.4615,162.2596,"WA",173.0769,140.0676,151.6002,148.3516,"Greater Perth"
null,"6214",2107,null,null,null,null,null,"WA",null,null,null,null,"Greater Perth"
167.4938,"6215",2108,185.4396,173.0769,195.7418,173.0769,185.7888,"WA",182.6923,163.6051,175.3846,185.7888,"Rest of WA"
null,"6221",2111,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6240",2123,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
207.6923,"6244",2124,null,null,219.2308,null,null,"WA",238.2943,null,null,null,"Rest of WA"
null,"6251",2125,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6224",2112,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
199.7041,"6225",2113,199.7041,207.6923,195.7418,207.6923,202.9915,"WA",210.7988,182.6923,202.9915,182.6923,"Rest of WA"
null,"6226",2114,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
173.0769,"6302",2143,185.4396,164.8352,184.2275,173.0769,172.6227,"WA",192.3077,156.5934,null,null,"Rest of WA"
null,"6253",2126,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6304",2144,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6306",2145,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6308",2146,null,225.7525,267.3546,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6309",2147,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6254",2127,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
162.2596,"6255",2128,159.7633,162.2596,171.274,162.2596,176.799,"WA",171.274,161.1991,182.6923,154.3879,"Rest of WA"
null,"6256",2129,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
185.4396,"6258",2130,173.0769,192.3077,188.992,173.0769,195.7418,"WA",195.7418,171.274,182.6923,195.7418,"Rest of WA"
173.0769,"6260",2131,null,null,188.992,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6262",2132,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
157.3427,"6271",2133,159.7633,173.0769,156.5934,157.3427,166.0839,"WA",156.5934,152.2436,156.5934,null,"Rest of WA"
188.8112,"6275",2134,199.7041,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
138.4615,"6280",2135,138.4615,136.6397,144.2308,140.3326,140.5325,"WA",148.1289,121.7949,124.5629,121.7949,"Rest of WA"
121.4575,"6281",2136,123.6264,115.3846,117.866,112.8763,115.3846,"WA",121.7949,99.65035,105.3994,99.65035,"Rest of WA"
null,"6282",2137,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6284",2138,null,126.6417,138.7537,118.007,null,"WA",141.4392,109.6154,121.7949,121.7949,"Rest of WA"
140.3326,"6285",2139,131.4508,129.8077,137.0192,133.1361,138.7537,"WA",139.6374,121.7949,127.4597,130.4945,"Rest of WA"
null,"6286",2140,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6288",2141,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
162.2596,"6290",2142,null,179.0451,null,173.0769,161.1991,"WA",null,156.5934,161.1991,null,"Rest of WA"
null,"6311",2148,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
207.6923,"6312",2149,192.3077,203.6199,214.9321,216.3462,210.7988,"WA",219.2308,199.3007,195.7418,210.7988,"Rest of WA"
null,"6313",2150,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
225.7525,"6315",2151,null,null,274.0385,225.7525,322.3982,"WA",271.3252,274.0385,274.0385,219.2308,"Rest of WA"
null,"6316",2152,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
273.2794,"6317",2153,259.6154,220.9493,249.1259,259.6154,219.2308,"WA",249.1259,228.3654,249.1259,249.1259,"Rest of WA"
null,"6323",2158,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6326",2160,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6327",2161,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6328",2162,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
157.3427,"6330",2163,159.7633,157.3427,163.6051,152.7149,156.5934,"WA",166.0839,148.1289,156.5934,152.2436,"Rest of WA"
159.7633,"6333",2164,164.8352,157.3427,161.1991,157.3427,168.6391,"WA",156.5934,137.0192,156.5934,142.3576,"Rest of WA"
218.6235,"6324",2159,207.6923,223.3251,277.5073,216.3462,null,"WA",210.7988,201.1291,228.3654,null,"Rest of WA"
null,"6335",2165,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6336",2166,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6337",2167,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6338",2168,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6403",2198,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6341",2169,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6477",2231,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6343",2170,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6346",2171,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6348",2172,192.3077,207.6923,214.9321,207.6923,null,"WA",210.7988,null,182.6923,173.9927,"Rest of WA"
null,"6350",2173,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6352",2174,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6353",2175,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6355",2176,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6501",2237,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6358",2177,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6359",2178,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6365",2179,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6367",2180,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6502",2238,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6503",2239,null,null,156.5934,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6368",2181,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6507",2241,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6369",2182,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6370",2183,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6513",2245,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6514",2246,null,null,313.1868,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6515",2247,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6373",2184,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6375",2185,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6383",2186,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6405",2199,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6407",2200,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6409",2201,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6410",2202,null,null,null,324.5192,null,"WA",null,null,null,null,"Rest of WA"
null,"6386",2187,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
152.7149,"6390",2188,159.7633,176.0104,185.7888,179.0451,176.799,"WA",182.6923,156.5934,168.6391,173.9927,"Rest of WA"
null,"6391",2189,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6392",2190,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6393",2191,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6394",2192,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6395",2193,null,null,null,207.6923,228.3654,"WA",null,null,null,null,"Rest of WA"
null,"6396",2194,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6397",2195,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6398",2196,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
192.3077,"6401",2197,185.4396,192.3077,188.992,192.3077,206.8215,"WA",202.9915,184.2275,195.7418,182.6923,"Rest of WA"
null,"6413",2203,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
152.7149,"6415",2204,148.3516,179.0451,228.3654,324.5192,195.7418,"WA",210.7988,171.274,210.7988,185.7888,"Rest of WA"
179.0451,"6432",2213,173.0769,173.0769,195.7418,176.0104,182.6923,"WA",179.6974,156.5934,171.274,161.1991,"Rest of WA"
null,"6418",2205,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6434",2214,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6421",2206,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6423",2207,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6425",2208,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6438",2217,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6426",2209,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6429",2210,null,225.7525,null,null,null,"WA",null,null,null,null,"Rest of WA"
152.7149,"6430",2211,148.3516,148.3516,156.5934,144.2308,152.2436,"WA",161.1991,137.0192,148.1289,144.2308,"Rest of WA"
null,"6431",2212,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6468",2228,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6472",2229,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6475",2230,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6436",2215,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6437",2216,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
null,"6440",2218,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
288.4615,"6442",2219,305.4299,273.2794,304.4872,259.6154,296.2578,"WA",313.1868,260.989,304.4872,274.0385,"Rest of WA"
null,"6443",2220,null,null,null,null,null,"WA",null,null,null,null,"Rest of WA"
